Year,DOY,TIME,Rg,Rg_out,Rgl,Rgl_out,LE_spec,NEE,Rec,GPP
2018,286,2000,0.008,1.23,332.53,357.06,6.251994,2.05,2.05,0
2018,286,2030,0,0.503,332.97,354,2.2794464,1.969,1.969,0
2018,286,2100,0.013,1.084,319.22,353.67,-15.518132,1.96,1.96,0
2018,286,2130,0.01,0.817,333.15,353.43,32.55511,1.929,1.929,0
2018,286,2200,0.014,0.899,332.34,353.28,22.48834,1.948,1.948,0
2018,286,2230,0,1.937,327.83,355.55,3.2696398,2.037,2.037,0
2018,286,2300,0,1.472,336.78,355.38,-1.4387828,2.008,2.008,0
2018,286,2330,0,1.221,344.38,356.02,16.742628,2.018,2.018,0
2018,286,2400,0,1.342,340.64,356.67,1.9580162,2.032,2.032,0
2018,287,30,0.037,0.574,340.55,353.98,3.9054358,1.952,1.952,0
2018,287,100,0.001,0.599,348.19,355.21,21.95851,1.992,1.992,0
2018,287,130,0,0.354,349.94,354.82,6.7441472,1.964,1.964,0
2018,287,200,0.03,0.095,350.46,351.96,-1.6295216,1.87,1.87,0
2018,287,230,0.011,0.043,350.38,350.91,-2.4172022,1.845,1.845,0
2018,287,300,0.123,0.175,350.38,351.35,0.2319478,1.844,1.844,0
2018,287,330,0.017,0.157,350.58,352.6,0.27798414,1.873,1.873,0
2018,287,400,0,0.127,348.02,352.19,-1.7272458,1.864,1.864,0
2018,287,430,0,0.125,345.54,351.42,-0.5186447,1.849,1.849,0
2018,287,500,0,0.515,328.53,350.42,-1.41288,1.838,1.838,0
2018,287,530,0,0.401,340.29,350.73,-3.1283518,1.842,1.842,0
2018,287,600,0.368,0.356,343.46,350.72,-0.55208286,1.839,1.839,0
2018,287,630,11.719,2.289,343.05,350.88,-0.3667601,2.389,1.843925659,-0.545074341
2018,287,700,42.123,9.248,322.76,349.76,-0.46460204,0.5786,1.827438636,1.248838636
2018,287,730,172.454,33.563,312.74,351.04,-1.624812,1.538,1.849493041,0.311493041
2018,287,800,227.884,44.102,324.24,354.93,2.1464002,-5.644,1.911134595,7.555134595
2018,287,830,244.88,40.354,330.78,360.24,2.8705012,-3.076,1.995277328,5.071277328
2018,287,900,302.539,46.772,312.36,364.06,13.351716,-1.537,2.098225262,3.635225262
2018,287,930,245.882,36.765,334.66,363.97,0.7017304,-3.604,2.074637669,5.678637669
2018,287,1000,317.123,48.097,337.86,369.27,6.8536454,-3.687,2.177983699,5.864983699
2018,287,1030,418.942,61.623,333.6,373.37,17.296006,-4.961,2.223596703,7.184596703
2018,287,1100,392.849,57.639,339.8,376.89,99.537396,-8.787,2.298861513,11.08586151
2018,287,1130,518.307,74.473,320.55,378.03,27.998572,-5.378,2.285903451,7.663903451
2018,287,1200,733.752,110.168,313.18,382.79,130.92688,-10.69,2.338178099,13.0281781
2018,287,1230,700.959,103.106,309.48,383.29,57.327606,-6.026,2.417321287,8.443321287
2018,287,1300,814.725,121.587,299.06,384.19,47.720022,-5.094,2.432551661,7.526551661
2018,287,1330,463.103,71.738,310.99,376.38,36.664236,-4.471,2.390146515,6.861146515
2018,287,1400,253.949,40.238,310.78,370.99,17.48439,-3.838,2.320621723,6.158621723
2018,287,1430,647.391,101.259,295.05,380.15,37.547286,-5.508,2.455577334,7.963577334
2018,287,1500,339.944,52.022,292.37,375.29,31.189326,-2.839,2.457120106,5.296120106
2018,287,1530,294.499,50.499,310.89,374.03,15.95377,-1.506,2.403695498,3.909695498
2018,287,1600,289.295,52.291,286.78,369.15,13.59897,-1.918,2.390146515,4.308146515
2018,287,1630,115.772,22.144,282.33,362.55,1.9321134,-0.6561,2.265891493,2.921991493
2018,287,1700,39.186,8.707,282.99,358.69,-5.0298528,0.4737,2.165706993,1.692006993
2018,287,1730,5.557,3.19,281.21,353.89,-0.51581894,-0.9175,2.036936016,2.954436016
2018,287,1800,0,2.655,277.09,352.9,0.7411733,1.996,1.996,0
2018,287,1830,0,2.588,291.41,351.88,-2.637376,1.978,1.978,0
2018,287,1900,0,2.419,285.97,351.02,-3.3461708,1.968,1.968,0
2018,287,1930,0,2.671,286.18,349.58,-0.43316546,1.934,1.934,0
2018,287,2000,0,2.321,287.57,348.04,-3.9125002,1.874,1.874,0
2018,287,2030,0,2.282,293.29,347.6,0.98772086,1.861,1.861,0
2018,287,2100,0,2.265,304.66,348.07,-1.9497744,1.858,1.858,0
2018,287,2130,0,2.728,301.42,346.75,2.9835316,1.857,1.857,0
2018,287,2200,0.006,0.735,329.1,347.01,3.5816508,1.785,1.785,0
2018,287,2230,0.016,0.083,345.06,347.49,0.25325874,1.758,1.758,0
2018,287,2300,0,0.482,333.89,346.67,5.7268736,1.756,1.756,0
2018,287,2330,0,0.763,329.54,345.83,0.41456254,1.75,1.75,0
2018,287,2400,0,1.179,322.53,345.33,-0.1071434,1.736,1.736,0
2018,288,30,0,1.852,322.16,345.01,0.13328168,1.784,1.784,0
2018,288,100,0,2.413,320.74,343.98,-0.51358188,1.811,1.811,0
2018,288,130,0,2.599,317.03,343.73,-4.0490786,1.795,1.795,0
2018,288,200,0,3.294,319.38,343.88,-3.7747444,1.805,1.805,0
2018,288,230,0,5.28,316.14,344.63,-2.425444,1.891,1.891,0
2018,288,300,0,4.877,318.44,346.22,1.666021,1.879,1.879,0
2018,288,330,0,2.459,327.6,346.6,12.115446,1.831,1.831,0
2018,288,400,0,2.078,318.56,348.09,7.293993,1.88,1.88,0
2018,288,430,0,1.762,318.8,349.1,-1.459976,1.905,1.905,0
2018,288,500,0,1.12,319.81,348.59,-22.794464,1.892,1.892,0
2018,288,530,0.001,1.056,320.63,347.99,-1.8379214,1.85,1.85,0
2018,288,600,0.252,1.566,320.32,350.02,-0.74694256,1.926,1.926,0
2018,288,630,11.145,3.434,316.61,349.96,0.26114732,0.001606,1.916062315,1.914456315
2018,288,700,34.904,7.275,320.56,351.03,1.9380004,-0.5527,1.916062315,2.468762315
2018,288,730,73.028,13.482,322.35,353.99,-8.689212,-1.193,1.963575674,3.156575674
2018,288,800,111.542,19.172,326.78,357.79,-7.1844948,-1.209,2.015429361,3.224429361
2018,288,830,140.749,22.899,329.35,359.88,-2.2523662,-2.375,2.018469671,4.393469671
2018,288,900,213.272,34.213,329.57,363.52,27.245036,-5.544,2.07125256,7.61525256
2018,288,930,192.13,30.192,331.89,363.61,-22.182216,-2.281,2.050799952,4.331799952
2018,288,1000,206.573,31.571,336.4,362.81,4.868549,-4.463,2.041931592,6.504931592
2018,288,1030,160.635,25.304,333.82,361.15,49.132902,-8.556,2.033612423,10.58961242
2018,288,1100,123.66,19.899,331.9,360.14,-8.8681768,-5.532,2.029019476,7.561019476
2018,288,1130,175.501,28.992,339.46,363.35,-8.730421,-8.266,2.068392551,10.33439255
2018,288,1200,165.515,27.346,341.91,362.82,-10.0561734,-5.467,2.065925722,7.532925722
2018,288,1230,180.564,28.748,336.4,363.64,25.879252,-7.357,2.084695288,9.441695288
2018,288,1300,247.969,38.654,336.22,367.28,67.794692,-12.7,2.085350064,14.78535006
2018,288,1330,393.794,60.266,334.11,372.48,-29.776446,-8.331,2.150796065,10.48179607
2018,288,1400,682.003,103.835,325,381.64,114.714082,-18.35,2.354388099,20.7043881
2018,288,1430,331.819,52.081,331.54,371.11,39.760798,-5.373,2.240419048,7.613419048
2018,288,1500,457.63,73.157,296.91,373.11,17.225362,-3.418,2.250290794,5.668290794
2018,288,1530,398.039,66.578,306.68,376.04,48.261626,-3.964,2.364762016,6.328762016
2018,288,1600,231.551,41.626,298.49,368.07,16.495374,-3.746,2.255951309,6.001951309
2018,288,1630,100.573,18.133,297.47,362.24,0.33685414,-1.604,2.150796065,3.754796065
2018,288,1700,46.982,9.403,304.52,358.85,0.73151862,-0.2346,2.081816718,2.316416718
2018,288,1730,4.797,2.282,319.81,357.77,-1.5047172,-0.4945,2.082470589,2.576970589
2018,288,1800,0,1.476,317.19,357.73,-4.0055148,2.092,2.092,0
2018,288,1830,0,2.472,277.62,354.06,-7.2963478,2.062,2.062,0
2018,288,1900,0,2.749,274.28,351.54,0.1613038,2.019,2.019,0
2018,288,1930,0,3.371,273.6,350.25,-3.078901,1.986,1.986,0
2018,288,2000,0,3.235,278.72,349.89,0.76401486,1.957,1.957,0
2018,288,2030,0,2.843,280.66,349.84,1.3928642,1.953,1.953,0
2018,288,2100,0,2.473,272.89,348.76,0.72198168,1.925,1.925,0
2018,288,2130,0,2.493,278.1,347.78,-1.1774,1.902,1.902,0
2018,288,2200,0,3.001,281.98,346.93,-0.55902952,1.872,1.872,0
2018,288,2230,0,3.36,279.13,346.33,25.60845,1.881,1.881,0
2018,288,2300,0,2.828,287.88,346.28,1.2904304,1.878,1.878,0
2018,288,2330,0,2.399,305.27,346.89,1.2727694,1.866,1.866,0
2018,288,2400,0,2.64,307.81,347.12,-0.41303192,1.874,1.874,0
2018,289,30,0,3.35,303.68,345.94,-0.3673488,1.834,1.834,0
2018,289,100,0,4.371,281.04,345.92,0.36664236,1.852,1.852,0
2018,289,130,0,4.168,265.26,343.97,7.2221716,1.859,1.859,0
2018,289,200,0,2.528,263.58,341.47,-1.8214378,1.764,1.764,0
2018,289,230,0,1.93,276.9,340.79,0.14635082,1.698,1.698,0
2018,289,300,0,2.35,288.52,343.54,0.23736384,1.761,1.761,0
2018,289,330,0,2.078,290.58,345.2,0.16671984,1.838,1.838,0
2018,289,400,0,2.028,292.68,344.28,0.52994774,1.838,1.838,0
2018,289,430,0,1.209,291.95,342.11,3.6075536,1.733,1.733,0
2018,289,500,0,1.824,294.05,345.65,1.07520168,1.813,1.813,0
2018,289,530,0,1.606,292.48,345.31,-0.05951757,1.8,1.8,0
2018,289,600,0.181,1.944,286.32,345.67,0.80675448,1.815,1.815,0
2018,289,630,15.238,5.046,279.82,345.98,-0.96699862,-0.3007,1.827553416,2.128253416
2018,289,700,67.756,14.782,285.82,348.73,-0.33697188,-0.5486,1.870520853,2.419120853
2018,289,730,128.584,25.941,293.56,352.17,1.159739,-1.362,1.927044895,3.289044895
2018,289,800,202.722,37.86,295.01,357.99,13.022044,-3.284,2.006713956,5.290713956
2018,289,830,319.944,55.741,296.77,363.03,5.374831,-1.979,2.047839561,4.026839561
2018,289,900,355.642,59.487,294.21,362.12,7.9745302,-1.09,2.005076147,3.095076147
2018,289,930,453.738,71.213,294.18,370.68,19.097428,-5.237,2.180721293,7.417721293
2018,289,1000,330.099,50.919,310.31,367.08,26.503274,-4.627,2.1359878,6.7629878
2018,289,1030,329.845,52.814,311.45,365.52,22.064476,-2.868,1.996405512,4.864405512
2018,289,1100,472.525,75.298,308.58,368.6,-3.455669,-2.79,1.99327324,4.78327324
2018,289,1130,401.199,63.724,310.37,370.06,4.3964116,-3.525,2.043086157,5.568086157
2018,289,1200,594.217,89.871,300.93,376.17,35.322,-5.721,2.130628292,7.851628292
2018,289,1230,699.154,105.508,288.48,377.98,50.993194,-5.558,2.218017371,7.776017371
2018,289,1300,597.193,92.868,296.99,376.94,23.748158,-3.848,2.222200555,6.070200555
2018,289,1330,558.223,86.962,292.28,375.12,12.162542,-5.073,2.244644483,7.317644483
2018,289,1400,424.471,67.923,297.05,372.02,19.521292,-4.287,2.22919007,6.51619007
2018,289,1430,314.922,52.238,300.11,370.54,42.539462,-4.279,2.208287204,6.487287204
2018,289,1500,357.602,58.479,290.15,372.45,86.903894,-5.465,2.287339621,7.752339621
2018,289,1530,268.039,46.815,296.73,369.58,5.2241238,-1.108,2.255951309,3.363951309
2018,289,1600,216.291,39.605,291.75,367.22,14.670404,-3.007,2.241826642,5.248826642
2018,289,1630,115.914,21.408,293.27,363.44,0.32861234,-1.915,2.193083112,4.108083112
2018,289,1700,36.729,7.692,302.12,359.2,15.035398,-0.4644,2.117288281,2.581688281
2018,289,1730,6.058,3.196,302.66,357.34,1.16703888,-0.2772,2.099147956,2.376347956
2018,289,1800,0,1.636,294.47,354.11,0.60306428,2.024,2.024,0
2018,289,1830,0,2.494,284.86,351.47,-3.1012716,1.968,1.968,0
2018,289,1900,0,3.025,280.03,349.92,18.48518,1.962,1.962,0
2018,289,1930,0.001,0.968,310.44,348.78,-0.23442034,1.841,1.841,0
2018,289,2000,0,0.475,332.63,349.29,-1.47175,1.813,1.813,0
2018,289,2030,0,0.338,339.62,348.42,1.11158334,1.784,1.784,0
2018,289,2100,0,0.028,346.33,347.89,0.1283366,1.766,1.766,0
2018,289,2130,0.003,0.07,346.7,347.84,-0.48520654,1.762,1.762,0
2018,289,2200,0,0.013,346.49,347.48,-0.42103824,1.755,1.755,0
2018,289,2230,0,0.018,345.91,346.72,0.9348556,1.74,1.74,0
2018,289,2300,0.008,0.022,345.2,346.18,0.36746654,1.728,1.728,0
2018,289,2330,0,0.522,334.47,345.46,0.1283366,1.713,1.713,0
2018,289,2400,0.001,1.007,332.6,345.49,1.03599426,1.73,1.73,0
2018,290,30,0.01,0.203,335.32,344.93,0.34815718,1.709,1.709,0
2018,290,100,0.001,0.077,342.63,345.09,0.47355028,1.703,1.703,0
2018,290,130,0.008,0.018,344.2,345.12,-0.28222278,1.702,1.702,0
2018,290,200,0.001,0.014,344.07,344.95,0.50522234,1.699,1.699,0
2018,290,230,0.003,0.027,340.94,343.62,-1.11853,1.672,1.672,0
2018,290,300,0,0.759,330.16,343.31,4.1256096,1.678,1.678,0
2018,290,330,0,1.241,329.1,344.04,-0.32225438,1.703,1.703,0
2018,290,400,0.003,1.116,310.76,342.07,-3.803002,1.676,1.676,0
2018,290,430,0,0.825,335.58,343.66,-2.0828206,1.69,1.69,0
2018,290,500,0,0.419,333.81,343.38,0.45023776,1.678,1.678,0
2018,290,530,0.001,0.116,337.65,342.97,0.6923112,1.666,1.666,0
2018,290,600,0.224,1.129,306.32,341.23,1.995693,1.654,1.654,0
2018,290,630,6.619,2.339,320.28,341.46,1.454089,1.841,1.673087581,-0.167912419
2018,290,700,30.529,5.409,328.57,342.93,-1.6201024,0.7937,1.67287743,0.87917743
2018,290,730,95.657,16.906,329.36,345.47,-1.501185,-0.9072,1.678877112,2.586077112
2018,290,800,166.573,30.022,331,349.2,4.2398174,-1.584,1.729501368,3.313501368
2018,290,830,184.584,31.008,319.46,352.94,-9.0388998,0.4159,1.799081509,1.383181509
2018,290,900,308.9,55.395,340.25,358.63,-2.554958,-2.652,1.825144539,4.477144539
2018,290,930,214.217,38.248,345.59,353.36,27.84551,-2.629,1.75985395,4.38885395
2018,290,1000,232.412,36.031,334.54,353.51,4.3693314,-2.643,1.798855531,4.441855531
2018,290,1030,242.863,38.363,342.26,357.53,1.5459262,-2.457,1.841726535,4.298726535
2018,290,1100,166.516,27.169,339.91,356.29,35.592802,-3.442,1.878526766,5.320526766
2018,290,1130,286.756,46.612,338.97,361.87,9.0742218,-2.762,1.959633164,4.721633164
2018,290,1200,270.832,44.709,339.84,360.91,7.4988606,-3.843,1.9552073,5.7982073
2018,290,1230,601.058,93.539,322.52,370.23,30.14144,-6.061,2.016442288,8.077442288
2018,290,1300,527.292,79.821,335.95,375.24,33.803154,-6.703,2.22779041,8.93079041
2018,290,1330,374.598,56.314,338.22,368.06,33.273324,-5.689,2.118618514,7.807618514
2018,290,1400,271.171,43.12,333.62,362.15,22.853334,-4.485,1.99039589,6.47539589
2018,290,1430,216.516,33.789,332.88,362.63,29.823542,-2.235,2.020879835,4.255879835
2018,290,1500,272.764,43.363,332.71,364.49,19.038558,-4.599,2.038343786,6.637343786
2018,290,1530,263.554,43,340.65,366.02,17.437294,-2.59,2.107073416,4.697073416
2018,290,1600,191.439,35.172,329.92,361,6.9619662,-0.846,2.045011881,2.891011881
2018,290,1630,128.398,24.72,332.5,359.23,19.4271,-0.4254,2.049898511,2.475298511
2018,290,1700,42.533,8.555,324.17,352.36,6.5180864,0.4279,1.877229372,1.449329372
2018,290,1730,3.635,0.707,325.02,347.65,1.2103672,0.2967,1.763062301,1.466362301
2018,290,1800,0,1.242,309.79,345.51,-3.1801574,1.756,1.756,0
2018,290,1830,0,0.798,328.29,346.39,0.34356532,1.749,1.749,0
2018,290,1900,0,1.317,300.15,343.7,-2.9682254,1.729,1.729,0
2018,290,1930,0,0.903,318.01,343.45,5.3536378,1.701,1.701,0
2018,290,2000,0,1.461,311.22,341.6,1.2798338,1.703,1.703,0
2018,290,2030,0.014,0.143,339.81,342.5,0.70950124,1.66,1.66,0
2018,290,2100,0,0.119,338.36,342.7,1.8532276,1.657,1.657,0
2018,290,2130,0,0.455,329.71,341.94,-2.06045,1.652,1.652,0
2018,290,2200,0,1.139,320.84,339.4,0.32825912,1.618,1.618,0
2018,290,2230,0.03,0.692,333.25,340.19,-0.48438236,1.612,1.612,0
2018,290,2300,0.01,0.078,339.2,340.97,-0.88352096,1.62,1.62,0
2018,290,2330,0,0.032,338.33,340.23,4.874436,1.603,1.603,0
2018,290,2400,0,0.024,335.62,338.98,0.69454826,1.58,1.58,0
2018,291,30,0.003,0.172,336.22,338.69,0.041244322,1.575,1.575,0
2018,291,100,0,0.186,335.36,338.98,0.49262416,1.584,1.584,0
2018,291,130,0,3.601,333.04,344.48,-0.95216338,1.741,1.741,0
2018,291,200,0,2.097,327.5,346.23,-4.8650168,1.84,1.84,0
2018,291,230,0,2.055,317.27,347.05,-19.415326,1.848,1.848,0
2018,291,300,0,1.901,315.63,348.4,-1.02351382,1.875,1.875,0
2018,291,330,0.016,1.933,315.21,348.68,-0.7023191,1.909,1.909,0
2018,291,400,0,1.808,312.08,350.16,-0.3167206,1.926,1.926,0
2018,291,430,0,1.384,313.65,350.04,3.3155584,1.911,1.911,0
2018,291,500,0,0.825,328.3,349.3,1.4847014,1.889,1.889,0
2018,291,530,0,1.024,323.74,349.54,2.3206554,1.898,1.898,0
2018,291,600,0.278,1.455,316.65,349.16,0.5822243,1.902,1.902,0
2018,291,630,16.175,4.473,311.11,348.36,1.6177476,0.4111,1.873695579,1.462595579
2018,291,700,99.408,27.244,304.13,350.89,13.210428,-0.7813,1.88289731,2.66419731
2018,291,730,181.876,43.797,284.82,356.91,7.3681692,-1.053,1.961480229,3.014480229
2018,291,800,267.123,52.566,276.33,359.39,7.759066,-0.2408,1.934077605,2.174877605
2018,291,830,377.32,64.811,279.81,362.68,4.7107774,0.2278,1.923417326,1.695617326
2018,291,900,462.341,69.913,278.85,367.15,7.4917962,-3.774,2.014163917,5.788163917
2018,291,930,539.647,77.043,282.65,372.14,-23.759932,-3.606,2.078680992,5.684680992
2018,291,1000,641.594,92.455,285.54,374.65,12.256734,-1.892,2.101126522,3.993126522
2018,291,1030,627.997,90.277,294.2,374.88,23.01817,-4.429,2.109324398,6.538324398
2018,291,1100,616.051,89.798,294.73,371.31,16.212798,-4.11,2.098093482,6.208093482
2018,291,1130,745.585,111.062,299.57,375.42,8.6256324,-4.032,2.127953582,6.159953582
2018,291,1200,557.391,81.667,318.21,374.41,17.378424,-3.37,2.194460965,5.564460965
2018,291,1230,287.898,44.297,333.49,369.31,7.59423,-2.63,2.156206305,4.786206305
2018,291,1300,278.688,45.556,347.63,371.63,7.211575,-3.257,2.193083112,5.450083112
2018,291,1330,309.563,51.231,347.31,374.25,36.876168,-4.225,2.294534018,6.519534018
2018,291,1400,365.755,60.286,340.44,377.45,17.201814,-3.357,2.399170658,5.756170658
2018,291,1430,454.528,73.604,334.88,378.54,-99999,-3.114,2.441735907,5.555735907
2018,291,1500,430.776,73.406,341.28,377.09,2.5325874,-2.87,2.394654336,5.264654336
2018,291,1530,367.574,64.429,337.64,377.5,26.809398,-4.091,2.463300891,6.554300891
2018,291,1600,300.268,62.174,343.16,375.33,15.058946,-3.552,2.432551661,5.984551661
2018,291,1630,198.181,46.071,328.58,370.27,3.3697188,-1.733,2.35290983,4.08590983
2018,291,1700,21.701,4.702,300.22,362.25,1.3233976,0.3546,2.198599723,1.843999723
2018,291,1730,1.597,0.91,331.3,360.73,1.02280738,2.119,2.119,0
2018,291,1800,0,0.692,310.67,356.87,-0.059470474,2.037,2.037,0
2018,291,1830,0,1.305,299.96,353.88,-0.3567522,1.977,1.977,0
2018,291,1900,0,1.559,297.05,353.48,0.9213155,1.97,1.97,0
2018,291,1930,0,1.38,307.41,353.16,-0.229593,1.945,1.945,0
2018,291,2000,0.048,1.524,313.25,352.75,-7.452942,1.932,1.932,0
2018,291,2030,0,1.489,301.3,351.85,-2.0274828,1.934,1.934,0
2018,291,2100,0,2.041,289.83,350.21,2.6809398,1.908,1.908,0
2018,291,2130,0,2.221,278.85,348.6,1.624812,1.879,1.879,0
2018,291,2200,0,2.606,284.35,346.88,3.1307066,1.847,1.847,0
2018,291,2230,0,3.64,292.75,347.1,1.3292846,1.879,1.879,0
2018,291,2300,0,3.261,271.44,347.38,-0.37370676,1.89,1.89,0
2018,291,2330,0,2.347,271.78,345.37,7.6036492,1.843,1.843,0
2018,291,2400,0,3.377,274.34,345.33,-2.3877672,1.843,1.843,0
2018,292,30,0,3.268,268.55,346.26,1.7967124,1.878,1.878,0
2018,292,100,0,2.786,268.85,345.87,0.42751394,1.863,1.863,0
2018,292,130,0,3.713,269.54,346.51,1.13866354,1.9,1.9,0
2018,292,200,0,3.81,269.1,346.56,0.32331404,1.896,1.896,0
2018,292,230,0,3.898,267.92,346.12,-1.1809322,1.905,1.905,0
2018,292,300,0,3.496,267.17,346.15,1.4352506,1.883,1.883,0
2018,292,330,0,3.493,267.69,346.29,-13.65784,1.915,1.915,0
2018,292,400,0.016,2.602,295.98,350.16,15.706516,1.958,1.958,0
2018,292,430,0.024,1.092,327.98,350.51,3.3120262,1.921,1.921,0
2018,292,500,0.068,1.279,331.02,353.47,2.2865108,1.993,1.993,0
2018,292,530,0,1.546,317.53,353.04,1.7413746,2.008,2.008,0
2018,292,600,0.23,1.71,316.66,354.4,4.9368382,2.02,2.02,0
2018,292,630,14.667,4.473,315.1,355.28,0.02637376,0.06616,2.036040668,1.969880668
2018,292,700,34.145,7.962,276.17,353.62,-1.2174316,-0.5652,2.034634489,2.599834489
2018,292,730,149.041,37.934,278.4,357.24,1.09698358,-0.6619,2.059577467,2.721477467
2018,292,800,249.619,51.615,276.06,362.04,-5.7598408,-0.9251,2.077114901,3.002214901
2018,292,830,361.777,65.076,276.43,364,0.39254516,-0.08918,2.064239586,2.153419586
2018,292,900,462.567,76.636,275.94,365.35,0.45306352,1.081,2.032463212,0.951463212
2018,292,930,553.047,88.171,277.25,365.13,5.0899002,-0.944,2.012267241,2.956267241
2018,292,1000,649.21,98.008,289.26,371.06,0.093520882,-1.887,2.061130336,3.948130336
2018,292,1030,434.654,66.293,300.53,368.66,20.616274,-1.49,2.049254867,3.539254867
2018,292,1100,213.061,30.873,292,365.15,-5.792808,-1.707,2.130628292,3.837628292
2018,292,1130,319.252,49.938,297.08,369.69,5.981192,-1.528,2.190329999,3.718329999
2018,292,1200,433.583,68.674,325.68,377.1,19.344682,-2.79,2.313345529,5.103345529
2018,292,1230,411.763,64.382,329.62,377.76,61.719308,-3.853,2.369221961,6.222221961
2018,292,1300,323.427,51.052,330.67,376.63,32.625754,-4.228,2.393150785,6.621150785
2018,292,1330,276.601,43.707,318.92,375.66,42.20979,-3.159,2.405205674,5.564205674
2018,292,1400,106.972,17.041,331.16,371.04,3.5957796,-0.2793,2.396158831,2.675458831
2018,292,1430,16.33,2.754,340.33,348.99,1.4882336,0.296,1.853563186,1.557563186
2018,292,1500,86.3,15.276,331.27,342.9,-10.2928308,-0.1104,1.650335716,1.760735716
2018,292,1530,254.26,51.146,295.47,345.56,16.024414,-0.1313,1.723862046,1.855162046
2018,292,1600,87.904,14.259,317.5,346.86,-1.9945156,0.1852,1.789727257,1.604527257
2018,292,1630,112.485,25.903,309.17,349.83,-1.8273248,-0.02666,1.901675426,1.928335426
2018,292,1700,36.113,6.345,285.23,348.11,-9.801855,0.06877,1.90155599,1.83278599
2018,292,1730,2.049,1.396,269.97,344.5,-4.3964116,1.879,1.879,0
2018,292,1800,0,1.847,265.51,342.86,2.9364356,1.831,1.831,0
2018,292,1830,0,1.732,264.06,342.14,43.38719,1.802,1.802,0
2018,292,1900,0,1.573,264.4,344.18,0.84054586,1.888,1.888,0
2018,292,1930,0,0.689,264.15,344.46,5.3595248,1.853,1.853,0
2018,292,2000,0,0.685,264.33,345.39,2.672698,1.871,1.871,0
2018,292,2030,0,0.672,265.11,344.5,1.08414992,1.857,1.857,0
2018,292,2100,0,1.214,265.64,343.64,-9.001223,1.87,1.87,0
2018,292,2130,0,1.52,265.79,343.89,-6.6793902,1.866,1.866,0
2018,292,2200,0,1.58,268.51,343.13,5.1205126,1.831,1.831,0
2018,292,2230,0,1.924,266.88,344.79,0.42951552,1.853,1.853,0
2018,292,2300,0,2.422,264.91,345.42,0.40726266,1.871,1.871,0
2018,292,2330,0,2.881,264.54,344.14,-0.22299956,1.846,1.846,0
2018,292,2400,0,2.884,263.87,341,-1.2551084,1.792,1.792,0
2018,293,30,0,3.333,263.28,339.55,29.835316,1.737,1.737,0
2018,293,100,0,3.99,263.98,342.63,8.6374064,1.78,1.78,0
2018,293,130,0,3.444,263.54,341.2,20.580952,1.764,1.764,0
2018,293,200,0,2.455,262.7,338.47,0.41103034,1.704,1.704,0
2018,293,230,0,2.732,262.71,337.66,-2.06045,1.729,1.729,0
2018,293,300,0,2.182,260.27,334.31,2.613828,1.614,1.614,0
2018,293,330,0,2.436,259.77,333.61,-1.14231348,1.575,1.575,0
2018,293,400,0,2.496,260.82,335.91,-1.5388618,1.634,1.634,0
2018,293,430,0,2.52,260.32,335.27,-1.05742294,1.631,1.631,0
2018,293,500,0,2.38,262.62,333.61,-7.7449372,1.55,1.55,0
2018,293,530,0,2,259.19,331.83,-1.860292,1.516,1.516,0
2018,293,600,0.189,2.476,259.93,333.15,-1.6860368,1.553,1.553,0
2018,293,630,11.711,4.716,260.78,335.38,-0.39313386,0.5255,1.60222997,1.07672997
2018,293,700,91.458,28.409,269.61,334.03,7.4965058,-0.3827,1.562478563,1.945178563
2018,293,730,233.667,53.697,299.08,341.12,-2.0157088,-1.214,1.607370435,2.821370435
2018,293,800,296.347,54.242,307.45,345.3,9.7347432,-1.871,1.632500732,3.503500732
2018,293,830,268.843,44.207,316.37,350.24,-12.315604,-1.399,1.714360436,3.113360436
2018,293,900,218.872,35.515,324.91,348.35,-16.448278,-2.805,1.671407106,4.476407106
2018,293,930,258.533,40.678,334.34,351.74,33.485256,-1.775,1.748396078,3.523396078
2018,293,1000,183.3,27.962,342.44,349.38,1.4293636,-2.597,1.710918305,4.307918305
2018,293,1030,176.008,26.224,342.16,349.79,18.650016,-1.892,1.717377981,3.609377981
2018,293,1100,102.773,17.999,343.55,346.51,-0.123627,-0.8861,1.687440009,2.573540009
2018,293,1130,100.065,18.845,343.2,344.35,3.0942072,-0.9873,1.652098767,2.639398767
2018,293,1200,64.157,12.101,343.41,343.77,3.3485256,-0.3627,1.647539444,2.010239444
2018,293,1230,71.056,12.085,342.81,343.74,1.7814062,-0.582,1.648263948,2.230263948
2018,293,1300,62.179,9.478,343.29,344.2,7.5718594,-0.06828,1.654590986,1.722870986
2018,293,1330,45.53,6.839,340.96,343.12,0.47767118,-0.147,1.641651751,1.788651751
2018,293,1400,83.955,13.286,341.79,343.95,3.9949182,-0.4678,1.647746412,2.115546412
2018,293,1430,49.856,7.64,340.77,342.09,2.8116312,-0.05959,1.622890996,1.682480996
2018,293,1500,69.13,10.905,336.82,341.16,-99999,0.217,1.596905337,1.379905337
2018,293,1530,39.766,6.331,337.2,340.59,3.8595172,0.4935,1.595000818,1.101500818
2018,293,1600,39.681,6.529,334.31,338.73,-99999,1.089,1.566999319,0.477999319
2018,293,1630,14.979,2.678,333.15,337.39,3.6628914,1.685,1.543652763,-0.141347237
2018,293,1700,5.877,1.387,332.49,336.6,1.01480106,1.533,1.527834081,-0.005165919
