Timestamp,RSDN(1),RSUP(1),RLDN(1),RLUP(1),RNET(1),PAR(1),PAR(2),PAR(3),WS(1),WS(2),WD(1),WD(2),T_AIR(1),T_AIR(2),T_AIR(3),RH(1),Press(1),PPT(1),G(1),G(2),T_SOIL(1),T_SOIL(2),T_SOIL(3),T_SOIL(4),T_SOIL(5),T_SOIL(6),SWC(1),SWC(2),SWC(3),SWC(4),water_depth(1),NEE_MPTm,RE_MPTm,GPP_MPTm,LE,H,ustar,Fch4
2019/6/6 22:00,0,0,392.08,407.19,-15.11,0,0,0,0.43,1.35,0.58,30.07,17.9,17.47,17.4,100,985.55,0.5,-0.34,-1.01,16.21,20.39,21.05,15,20.14,21.05,0.5,0.48,0.5,0.46,,0.11,0.11,0,12.97,-1.28,0.3,0.99
2019/6/6 22:30,0,0,392.05,406.79,-14.74,0,0,0,0.26,0.63,350.52,13.34,17.7,17.46,17.33,100,985.24,0.5,-1.52,-2,15.75,20.22,20.96,14.73,19.96,20.93,0.5,0.48,0.5,0.46,,0.11,0.11,0,12.66,-1.54,0.28,0.89
2019/6/6 23:00,0,0,390.34,407.28,-16.94,0,0,0,1.49,1.39,259.36,284.8,17.93,17.49,17.42,100,985.29,0.5,-2.56,-2.86,15.66,20.08,20.87,14.65,19.83,20.82,0.5,0.48,0.5,0.46,,0.11,0.11,0,12.78,-1.28,0.25,0.99
2019/6/6 23:30,0,0,384.55,406.26,-21.72,0,0,0,1.23,1.7,357.93,8.24,17.63,17.41,17.33,100,984.28,0,-3.43,-3.59,15.75,19.96,20.78,14.67,19.72,20.7,0.5,0.48,0.5,0.46,,0.11,0.11,0,12.72,-1.83,0.19,0.89
2019/6/7 0:00,0,0,386.96,405.93,-18.96,0,0,0,1.41,1.7,308.64,334.5,17.58,17.38,17.29,100,983.04,0,-4.13,-4.18,15.81,19.84,20.69,14.76,19.63,20.59,0.5,0.48,0.5,0.46,,0.11,0.11,0,12.72,-1.54,0.25,0.89
2019/6/7 0:30,0,0,389.38,406.9,-17.51,0,0,0,0.74,1.46,55.84,56.89,17.81,17.44,17.36,99.7,982.49,0,-4.7,-4.7,15.77,19.73,20.6,14.79,19.54,20.5,0.5,0.48,0.5,0.46,,0.11,0.11,0,12.66,-1.41,0.26,0.94
2019/6/7 1:00,0,0,389.52,407.57,-18.05,0,0,0,1.45,2.21,31.53,34.19,18.08,17.48,17.34,98.6,981.96,0,-5.22,-5.16,16.37,19.63,20.52,15.11,19.47,20.41,0.5,0.48,0.5,0.46,,0.11,0.11,0,12.78,-1.41,0.19,1.09
2019/6/7 1:30,0,0,387.58,406.99,-19.41,0,0,0,1.06,1.41,334,354.8,17.92,17.44,17.32,98.8,981.35,0,-5.67,-5.56,16.71,19.52,20.43,15.6,19.38,20.33,0.5,0.48,0.5,0.46,,0.11,0.11,0,12.78,-1.28,0.24,0.99
2019/6/7 2:00,0,0,389.45,409.16,-19.71,0,0,0,1.95,2.79,58.18,64.61,18.86,17.56,17.43,85.3,980.46,0,-6.05,-5.91,17.59,19.43,20.35,16.27,19.3,20.24,0.5,0.48,0.5,0.46,,0.12,0.12,0,16.1,-0.55,0.21,1.02
2019/6/7 2:30,0,0,393.76,409.35,-15.58,0,0,0,1.49,2.28,40.54,44.44,18.96,17.51,17.36,82.8,980.41,0,-6.4,-6.22,18.13,19.33,20.27,16.99,19.18,20.15,0.5,0.48,0.5,0.46,,0.12,0.12,0,16.1,-0.54,0.22,1.01
2019/6/7 3:00,0,0,396.98,408.66,-11.67,0,0,0,1.69,1.94,317.27,332.5,18.69,17.46,17.34,88.1,980.34,0,-6.74,-6.53,17.74,19.23,20.19,16.78,19.07,20.07,0.5,0.48,0.5,0.46,,0.11,0.11,0,16.1,-0.67,0.23,1.1
2019/6/7 3:30,0,0,395.55,406.07,-10.52,0,0,0,3.08,3.15,336.44,347.5,17.81,17.06,16.9,99.7,980.34,2.5,-7.08,-6.85,17.69,19.15,20.11,16.59,18.99,20,0.5,0.48,0.5,0.46,,0.11,0.11,0,10.68,-8,0.23,0.94
2019/6/7 4:00,0,0,393.04,403.83,-10.79,0,0,0,2.88,3.09,338.62,345.4,17.24,16.83,16.72,100,980.39,1,-7.37,-7.07,17.14,19.06,20.04,16.08,18.89,19.92,0.5,0.48,0.5,0.46,,0.11,0.11,0,12.28,-1.61,0.3,0.84
2019/6/7 4:30,0,0,391.91,402.63,-10.72,0,0,0,2.95,2.97,320.08,331.9,16.81,16.68,16.6,100,980.29,3,-7.67,-7.31,16.67,18.97,19.97,15.75,18.76,19.84,0.5,0.48,0.5,0.46,,0.1,0.1,0,11.55,-1.61,0.24,0.84
2019/6/7 5:00,0.36,0.88,391.77,401.64,-10.38,0,0.16,0,2.99,2.97,326.83,332,16.38,16.55,16.47,100,980.11,4.5,-8.01,-7.6,16.37,18.88,19.9,15.78,18.61,19.76,0.5,0.48,0.5,0.46,,0.1,0.1,0,11.55,-2.04,0.24,0.66
2019/6/7 5:30,0.93,1.76,390.96,401.39,-11.26,1.03,0.85,0.4,3.22,3.02,316.12,324.4,16.42,16.41,16.33,100,980.16,3,-8.38,-7.92,16.04,18.79,19.82,15.62,18.45,19.68,0.5,0.48,0.5,0.46,,0.1,0.1,0,0.84,-2.04,0.17,0.66
2019/6/7 6:00,1.55,2.64,390.82,401.09,-11.36,2.73,2.38,1.63,4.1,3.96,309.57,315.7,16.46,16.4,16.34,100,980.51,1.5,-8.78,-8.25,15.89,18.71,19.75,15.48,18.32,19.6,0.5,0.48,0.5,0.46,,0.1,0.1,0,11.73,-1.28,0.24,0.66
2019/6/7 6:30,5.54,3.53,391.2,401.24,-8.03,13.25,11.29,8.71,2.26,2.34,318,337.8,16.51,16.4,16.31,100,979.96,2.5,-9.15,-8.55,15.73,18.63,19.67,15.4,18.22,19.51,0.5,0.48,0.5,0.46,,0.1,0.1,0,12.28,-11.86,0.38,0.66
2019/6/7 7:00,21.24,6.18,391.07,402.1,4.04,49.3,40.29,32.43,1.19,2.28,355.55,18.44,16.77,16.47,16.37,100,979.05,1,-9.47,-8.8,15.51,18.56,19.6,15.26,18.14,19.43,0.5,0.48,0.5,0.46,,0.1,0.1,0,11.55,-1.61,0.42,0.84
2019/6/7 7:30,58.96,12.97,389.18,404.69,30.48,128.86,108.3,87.9,1.38,2.17,47.43,50.09,17.55,16.89,16.75,98.8,979.2,0,-9.74,-8.99,15.46,18.5,19.52,15,18.1,19.36,0.5,0.48,0.5,0.46,,-0.04,0.11,0.15,13.24,5.73,0.26,0.56
2019/6/7 8:00,67.32,13.72,389.85,407.22,36.24,145.5,125.1,100,1.87,2.53,43.92,51.83,18.23,17.24,17.08,92.9,979.4,0,-9.89,-9.04,15.85,18.47,19.45,15.39,18.11,19.29,0.5,0.48,0.5,0.46,,-0.02,0.11,0.13,0.63,5.73,0.19,0.56
2019/6/7 8:30,92.09,15.04,393.11,408.99,61.17,206.47,174.7,138.3,1.33,2.13,34.36,41.35,18.59,17.59,17.48,90,979.45,0,-9.79,-8.98,17.28,18.47,19.39,16.76,18.13,19.24,0.5,0.48,0.5,0.46,,-0.04,0.11,0.15,6.86,4.17,0.27,0.99
2019/6/7 9:00,123.03,18.55,394.16,411.24,87.39,279.13,237.8,193.3,2.22,3.22,44.3,48.17,19.06,17.99,18.02,85.6,979.43,0,-9.48,-8.69,18.59,18.5,19.34,17.97,18.18,19.19,0.5,0.48,0.5,0.46,,-0.05,0.12,0.17,12.47,5.05,0.27,1.01
2019/6/7 9:30,109.68,13.82,394.82,412.43,78.25,256.06,216.1,178,2.03,2.67,3.64,15.66,19.1,18.23,18.3,85.8,979.63,0,-8.97,-8.24,19.73,18.54,19.29,18.96,18.26,19.16,0.5,0.48,0.5,0.46,,-0.05,0.12,0.16,41.18,5.05,0.47,1.01
2019/6/7 10:00,133.74,17.58,397.65,413.96,99.85,315.95,268.8,217.7,2.95,3.25,0.71,11.47,19.47,18.51,18.6,85.1,979.83,0,-8.24,-7.61,20.62,18.61,19.26,19.62,18.34,19.15,0.5,0.48,0.5,0.46,0.89,-0.06,0.12,0.18,37.87,-3.86,0.32,3.05
2019/6/7 10:30,108.5,16.15,398.87,413.85,77.38,269.37,227.6,183.8,2.56,3.17,9.36,22,19.31,18.57,18.54,88.6,980.03,0,-7.38,-6.89,20.96,18.69,19.24,19.91,18.42,19.14,0.5,0.48,0.5,0.46,0.76,-0.03,0.12,0.15,25.95,-6.13,0.32,3.05
2019/6/7 11:00,117.23,17.8,396.47,412.96,82.93,290.11,247.3,200.1,2.66,3.02,6.64,16.64,18.66,18.57,18.55,97.5,980.24,0,-6.41,-6.07,20.52,18.76,19.23,19.45,18.49,19.15,0.5,0.48,0.5,0.46,0.59,-0.01,0.11,0.12,40.61,-1.43,0.31,0.26
2019/6/7 11:30,135.07,20.23,397.83,413.22,99.46,336.11,284.3,225.9,3.19,3.69,12.08,21.89,18.81,18.61,18.56,97.3,980.44,0,-5.43,-5.3,20.37,18.83,19.22,19.14,18.55,19.17,0.5,0.48,0.5,0.46,0.67,-0.05,0.12,0.16,8.48,8.5,0.31,2.9
2019/6/7 12:00,182.5,28.47,401.65,413.34,142.34,449.97,381.9,302.2,2.41,2.91,13.65,23.81,18.27,18.82,18.71,100,980.61,0,-4.52,-4.59,19.68,18.9,19.22,18.43,18.61,19.2,0.5,0.48,0.5,0.46,,-0.31,0.11,0.42,-13.3,9.95,0.28,3.32
2019/6/7 12:30,229.77,34.57,402.96,414.89,183.27,540.13,471.9,373.8,2.93,3.21,6.93,15.89,18.11,19.25,19.18,100,980.87,0,-3.61,-3.91,18.96,18.99,19.22,17.38,18.68,19.23,0.5,0.48,0.5,0.46,,-0.25,0.11,0.36,15.75,17.75,0.32,3.32
2019/6/7 13:00,299.62,44.37,403.67,416.65,242.27,698.71,591.9,465.9,2.7,3.12,7.98,18.09,18.15,19.78,19.68,100,981.25,0,-2.59,-3.11,18.46,19.14,19.23,16.73,18.8,19.26,0.5,0.48,0.5,0.46,,-0.09,0.11,0.2,13.42,15.22,0.25,2.25
2019/6/7 13:30,466.78,65.92,401.92,421.17,381.62,1040.55,911,715.7,3.04,3.67,13.21,22.36,18.44,20.83,20.9,100,981.25,0,-1.27,-2.07,19.14,19.33,19.25,16.71,18.94,19.32,0.5,0.48,0.5,0.46,,-0.47,0.11,0.59,24.82,32.36,0.36,0.21
2019/6/7 14:00,324.26,46.1,398.51,420.99,255.68,723.92,645.2,510.2,3.49,3.89,12.1,22.62,18.56,20.62,20.63,100,981.22,0,0.37,-0.73,21.07,19.6,19.28,18.42,19.15,19.4,0.5,0.48,0.5,0.46,,-0.03,0.11,0.14,116.42,34.19,0.37,2.4
2019/6/7 14:30,250.15,36.67,397.74,420.05,191.17,555.74,493.2,389.9,3.3,4.21,18.9,29.75,18.95,20.25,20.28,93.3,981.27,0,2.53,0.98,21.64,19.85,19.33,18.94,19.35,19.5,0.5,0.48,0.5,0.46,0.92,-0.09,0.12,0.21,111.81,28.43,0.44,2.67
2019/6/7 15:00,372.85,55.08,394.22,421.56,290.43,835.44,700.5,546.6,2.89,3.69,21.7,31.44,19.32,20.67,20.68,88,981.35,0,4.87,2.62,21.71,20,19.4,19.1,19.46,19.63,0.5,0.48,0.5,0.46,1.04,-0.04,0.12,0.16,26.64,18.98,0.36,2.8
2019/6/7 15:30,532.38,76.73,388.68,429.36,414.97,1109.16,998,661.5,2.74,3.34,13.09,23.62,19.93,22.17,22.18,82.8,981.35,0,6.64,3.74,22.58,20.14,19.47,19.51,19.57,19.75,0.5,0.48,0.5,0.46,1.11,-0.09,0.12,0.21,68.92,51.26,0.34,3.35
2019/6/7 16:00,409.95,60.46,394.65,431.43,312.71,824.26,755.4,473.2,3.56,4.12,11.25,21.94,20.66,22.28,22.11,76.8,981.37,0,8.14,4.77,24.11,20.44,19.54,20.76,19.8,19.87,0.5,0.48,0.5,0.46,1.14,-0.05,0.13,0.18,121.05,47.37,0.41,3.4
2019/6/7 16:30,539.72,81.59,385.54,433.44,410.23,1142.85,974,500.2,2.55,3.47,34.96,43.61,21.04,22.86,22.49,72.97,981.32,0,10.26,6.43,24.44,20.75,19.63,21.13,20.04,20.02,0.5,0.48,0.5,0.46,1.11,-0.09,0.13,0.22,98.17,37.72,0.34,3.35
2019/6/7 17:00,445.49,70.46,389.58,433.56,331.04,894.74,792.2,468.2,2.39,3.41,46.77,55.35,21.39,22.75,22.28,69.71,981.12,0,12.79,8.23,25.41,21.06,19.71,22.08,20.28,20.19,0.5,0.48,0.5,0.46,1.08,-0.1,0.13,0.23,122.12,19.61,0.32,3.35
2019/6/7 17:30,420.14,70.09,370.5,433.36,287.19,852.64,750.8,284.8,2.04,2.61,63.36,68.15,21.13,22.73,22.02,68.71,981.37,0,15.33,9.97,25.61,21.3,19.82,22.79,20.47,20.37,0.5,0.48,0.5,0.46,1.05,-0.31,0.13,0.44,130.05,32.81,0.29,3.43
2019/6/7 18:00,272.62,46.46,375.26,432.8,168.62,536.39,502.9,235.9,1.56,2.41,50.12,55.6,21.33,22.23,21.61,68.37,981.6,0,17.48,11.36,26.12,21.5,19.92,23.74,20.62,20.54,0.5,0.48,0.5,0.46,0.99,-0.11,0.13,0.24,98.89,21.36,0.25,3.35
2019/6/7 18:30,95.62,17.46,395.28,427.82,45.62,205.5,177.3,137.1,2.36,3.29,51.17,57.81,21.18,21.13,20.75,69.41,981.9,0,18.95,12.28,26.66,21.63,20.02,24.27,20.71,20.68,0.5,0.48,0.5,0.46,0.94,-0.05,0.13,0.18,86.95,11.63,0.34,3.33
2019/6/7 19:00,100.75,21.61,377.76,423.85,33.05,191.95,177.1,109.7,2.02,2.91,32.56,39.99,21.01,20.29,19.97,70.46,982.11,0,19.47,12.53,25.8,21.53,20.11,23.72,20.61,20.78,0.5,0.48,0.5,0.46,0.88,-0.04,0.13,0.17,28,6.81,0.26,3.4
2019/6/7 19:30,23.59,5.11,400.59,421.08,-2.02,43.71,41.28,32.83,3.47,4.07,12.86,21.9,20.54,19.68,19.45,70.2,982.61,0,18.65,11.78,25.41,21.31,20.18,23.3,20.44,20.83,0.5,0.48,0.5,0.46,0.82,0.1,0.13,0.03,30.24,5.05,0.37,0.8
2019/6/7 20:00,6.86,2.37,392.95,417.38,-19.94,12.69,12.62,9.97,3.53,3.9,11.82,21.22,20.17,18.95,18.8,69.91,983.22,0,16.78,10.3,24.71,21.05,20.21,22.75,20.2,20.82,0.5,0.48,0.5,0.46,0.76,0.05,0.12,0.08,23.36,3.57,0.33,0.8
2019/6/7 20:30,0.08,1.18,393.02,414.71,-22.79,0.31,0.46,0.06,2.79,3.29,12.99,25.1,19.83,18.51,18.34,70.92,983.52,0,14.39,8.46,23.78,20.75,20.21,21.95,19.92,20.78,0.5,0.48,0.5,0.46,0.68,0.03,0.12,0.09,19.56,3.62,0.28,0.8
2019/6/7 21:00,0,0,356.29,410.23,-53.94,0,0,0,1.6,2.35,38.55,49.96,19.46,17.62,17.42,69.76,983.8,0,11.68,6.38,22.89,20.46,20.19,21.08,19.68,20.69,0.5,0.48,0.5,0.46,0.61,0.12,0.12,0,2.84,-2.79,0.16,0.8
2019/6/7 21:30,0,0,334.44,404.92,-70.48,0,0,0,1.2,1.57,8.92,20.49,18.75,16.69,16.46,74.66,984.16,0,8.96,4.34,21.2,20.18,20.15,19.56,19.48,20.59,0.5,0.48,0.5,0.46,0.57,0.12,0.12,0,15.39,-0.67,0.16,0.61
2019/6/7 22:00,0,0,330.1,401.08,-70.99,0,0,0,0.93,1.17,352.4,12.83,18.32,16.05,15.84,80.4,984.64,0,6.33,2.35,19.3,19.89,20.09,17.93,19.29,20.47,0.5,0.48,0.5,0.46,0.49,0.11,0.11,0,15.87,-1.33,0.13,1.36
2019/6/7 22:30,0,0,327.03,399.05,-72.02,0,0,0,1.76,1.86,323.63,337.9,17.54,15.83,15.59,93.7,984.74,0,3.8,0.5,17.8,19.62,20,16.36,19.1,20.33,0.5,0.48,0.5,0.46,0.4,0.11,0.11,0,12.66,-2.13,0.15,2.41
2019/6/7 23:00,0,0,325.99,398.26,-72.26,0,0,0,2.14,2.31,354.2,6.9,17.26,15.64,15.36,88.1,984.81,0,1.45,-1.29,17.08,19.36,19.92,15.55,18.87,20.2,0.5,0.48,0.5,0.46,0.3,0.11,0.11,0,12.78,-2.3,0.19,2.41
2019/6/7 23:30,0,0,322.71,395.88,-73.18,0,0,0,1.82,1.95,349.48,4.42,16.52,15.27,14.99,96,984.97,0,-0.65,-2.96,16.46,19.11,19.82,15.03,18.63,20.05,0.5,0.48,0.5,0.46,,0.1,0.1,0,49.7,-2.25,0.17,0.26
2019/6/8 0:00,0,0,320.21,392.69,-72.48,0,0,0,0.61,0.82,307.58,330.6,16.19,14.63,14.42,97.8,985.22,0,-2.67,-4.52,15.46,18.87,19.71,14.34,18.42,19.9,0.5,0.48,0.5,0.46,,0.1,0.1,0,15.91,-15.56,0.18,1.9
2019/6/8 0:30,0,0,317.6,390.92,-73.32,0,0,0,0.88,0.96,324.9,354.6,15.66,14.47,14.22,100,985.17,0,-4.55,-5.98,14.44,18.64,19.61,13.41,18.24,19.75,0.5,0.48,0.5,0.46,,0.1,0.1,0,7.84,-3.99,0.14,1.85
2019/6/8 1:00,0,0,314.6,389.38,-74.78,0,0,0,0.98,1.06,324.67,343.7,15.59,14.2,13.98,100,985.12,0,-6.27,-7.33,13.84,18.42,19.49,12.74,18.05,19.6,0.5,0.48,0.5,0.46,,0.1,0.1,0,10.85,-1.39,0.22,1.85
2019/6/8 1:30,0,0,311.08,387.37,-76.29,0,0,0,0.87,0.95,319.3,353.7,14.91,13.87,13.64,100,985.07,0,-7.85,-8.55,13.25,18.21,19.38,12.16,17.86,19.45,0.5,0.48,0.5,0.46,,0.1,0.1,0,9.21,-3.38,0.18,1.42
2019/6/8 2:00,0,0,309.81,385.32,-75.52,0,0,0,0.71,0.9,309.02,335,14.45,13.56,13.34,100,984.89,0,-9.35,-9.65,12.7,18,19.25,11.6,17.67,19.3,0.5,0.48,0.5,0.46,,0.09,0.09,0,9.96,-3.99,0.23,1.21
2019/6/8 2:30,0,0,309.61,385.37,-75.76,0,0,0,2.1,2.16,337.07,347.4,13.9,13.64,13.37,100,985.09,0,-10.73,-10.69,12.68,17.79,19.14,11.31,17.45,19.15,0.5,0.48,0.5,0.46,,0.09,0.09,0,9.47,-4.08,0.13,1.21
2019/6/8 3:00,0,0,307.21,383.39,-76.19,0,0,0,1.24,1.42,341.95,351.5,13.76,13.23,12.99,100,985.29,0,-12.05,-11.63,12.2,17.59,19.01,11.02,17.22,19,0.5,0.48,0.5,0.46,,0.09,0.09,0,9.47,-4.08,0.13,1.31
2019/6/8 3:30,0,0,306.13,381.53,-75.4,0,0,0,0.46,0.83,350.11,25.53,13.64,12.84,12.66,100,985.5,0,-13.31,-12.53,11.6,17.39,18.89,10.51,17.04,18.84,0.5,0.48,0.5,0.46,,0.09,0.09,0,9.47,1.97,0.2,1.31
2019/6/8 4:00,0,0,306.2,379.34,-73.14,0,0,0,0.64,0.8,319.57,349.1,13.25,12.48,12.33,100,985.7,0,-14.5,-13.36,11.04,17.2,18.76,9.97,16.89,18.69,0.5,0.48,0.5,0.46,,0.09,0.09,0,9.21,-4.91,0.13,1.42
2019/6/8 4:30,0,0,304.54,379.01,-74.48,0,0,0,1.42,1.56,336.67,347.7,12.99,12.6,12.37,100,985.9,0,-15.61,-14.15,11.05,17.02,18.65,9.71,16.71,18.54,0.5,0.48,0.5,0.46,,0.09,0.09,0,8.83,-9.82,0.16,1.31
2019/6/8 5:00,0,0,304.08,377.43,-73.35,0.79,0,0,1.16,1.22,327.25,354.9,12.5,12.29,12.09,100,986.1,0,-16.66,-14.9,10.71,16.83,18.52,9.48,16.51,18.38,0.5,0.48,0.5,0.46,,0.08,0.08,0,6.43,-3.47,0.21,1.42
2019/6/8 5:30,7.69,4.12,304.32,376.49,-68.6,22.7,17.02,14.7,1.16,1.23,334.23,343.2,12.3,12.19,12.02,100,986.31,0,-17.65,-15.58,10.4,16.65,18.4,9.12,16.35,18.23,0.5,0.48,0.5,0.46,,0.08,0.08,0,6.43,-3.47,0.1,1.42
2019/6/8 6:00,43.92,10.57,314.09,376.29,-28.85,95.04,72.92,64.03,1.98,2.02,332.92,340.9,11.74,12.4,12.25,100,986.61,0,-18.59,-16.2,10.51,16.49,18.28,8.92,16.18,18.09,0.5,0.48,0.5,0.46,,0.04,0.08,0.04,4.6,-1.66,0.13,1.21
2019/6/8 6:30,140.09,32.34,309.49,379.74,37.5,298.22,215.5,200.7,1.51,1.53,321.7,334.5,11.83,12.98,13.05,100,986.61,0,-19.42,-16.72,10.52,16.36,18.16,9.21,16.01,17.95,0.5,0.48,0.5,0.46,,-0.11,0.08,0.19,10.98,6.37,0.12,1.21
2019/6/8 7:00,251.2,52.01,308.67,385.35,122.5,524.66,315.6,291.2,1.88,1.94,331.75,341.3,12.57,13.84,14.11,100,986.63,0,-20.01,-17.01,12.25,16.34,18.05,11.03,15.95,17.82,0.5,0.48,0.5,0.46,,-0.15,0.08,0.24,28.91,20.24,0.13,1.42
2019/6/8 7:30,345.47,65.01,315.71,391.47,204.7,700.71,495.4,448.9,2.14,2.05,332.24,341,13.57,15.05,15.37,100,986.58,0,-19.98,-16.73,13.8,16.47,17.93,13.09,15.97,17.72,0.5,0.48,0.5,0.46,,-0.2,0.09,0.29,14.85,19.16,0.12,1.42
2019/6/8 8:00,424.28,76.19,323.96,399.69,272.35,846.35,564.9,513,1.43,1.45,317.78,329.9,14.56,16.66,17.22,100,986.53,0,-18.96,-15.74,15.93,16.74,17.85,15.37,16.12,17.68,0.5,0.48,0.5,0.46,,-0.31,0.1,0.4,45.15,27.68,0.15,0.25
2019/6/8 8:30,423.16,71.22,329.59,405.52,276.02,851.15,448.7,385.2,1.37,1.33,305.91,322.2,15.37,17.79,18.4,99.8,986.48,0,-16.69,-14.04,18.88,17.12,17.8,17.99,16.34,17.7,0.5,0.48,0.5,0.46,,-0.26,0.1,0.36,63.75,27.68,0.06,0.25
2019/6/8 9:00,518.83,84.21,339.12,411.33,362.42,1048.15,693.6,543.1,1.32,1.34,322.24,338.5,16.07,19.12,19.8,96,986.48,0,-13.23,-11.79,20.52,17.57,17.78,19.18,16.59,17.8,0.5,0.48,0.5,0.46,,-0.2,0.1,0.31,81.27,37.42,0.08,0.25
2019/6/8 9:30,531.79,82.54,341.05,417.16,373.14,1072.49,782.2,557.1,0.91,0.76,293.02,319.2,16.96,20.16,20.96,90.2,986.33,0,-9.22,-9.14,22.39,18,17.79,20.74,16.87,17.95,0.5,0.48,0.5,0.46,,-0.53,0.11,0.64,114.29,40.85,0.09,0.21
2019/6/8 10:00,483.45,72.41,348.28,421.79,337.52,990.98,760.6,555.4,0.42,0.3,254.3,332.5,18.27,20.83,21.72,77.36,986.18,0,-5.02,-6.48,24.1,18.47,17.83,22.35,17.17,18.13,0.5,0.48,0.5,0.46,,-0.48,0.12,0.6,106.98,38.26,0.12,1.9
2019/6/8 10:30,838.52,117.13,342.78,433.57,630.61,1674.94,1167,452,0.2,0.72,316.61,25.93,19.31,23.58,24.55,76.12,986.03,0,-0.9,-3.9,26.18,18.89,17.89,23.92,17.5,18.32,0.5,0.48,0.5,0.46,,-0.43,0.12,0.55,179.83,59.4,0.12,1.84
2019/6/8 11:00,832.93,115.15,345.01,439.63,623.16,1663.61,1372,438.5,1.48,1.44,325.11,340.4,19.5,24.65,25.86,79.56,985.95,0,2.53,-1.33,29.09,19.18,17.98,24.8,17.88,18.51,0.5,0.48,0.5,0.46,0.23,-0.51,0.12,0.63,183.15,59.4,0.13,3.85
2019/6/8 11:30,966.86,128.45,348.3,449.11,737.6,1917.01,1653,399.4,1.05,1.13,317.51,345.9,20.75,26.64,27.99,63.75,985.65,0,5.31,1.26,30.06,19.43,18.11,24.56,18.37,18.69,0.5,0.48,0.5,0.46,0.63,-0.32,0.13,0.45,105.2,72,0.15,3.43
2019/6/8 12:00,897.13,119.02,361.05,455.65,683.51,1777.52,1548,517.8,0.74,0.83,140.4,120.9,22.22,27.59,28.42,57.33,985.34,0,8.19,4.98,32.03,19.9,18.29,26.29,19.01,18.92,0.5,0.48,0.5,0.46,0.77,-0.54,0.14,0.68,193.06,53.65,0.13,5.31
2019/6/8 12:30,833.7,110.75,369.63,460.11,632.47,1658.4,1428,601.5,0.38,0.32,196.43,123.8,23.55,27.94,29.06,53.92,985.04,0,12.63,10.24,33.15,20.49,18.52,27.19,19.71,19.27,0.5,0.48,0.49,0.46,0.79,-0.75,0.15,0.9,300.94,76.39,0.08,9.15
2019/6/8 13:00,792.2,108.59,377.42,462.17,598.86,1587.48,1368,640.7,0.58,0.95,315.68,2.83,24.01,28.08,29.06,52.87,984.66,0,18.85,15.46,33.1,21.18,18.8,28.11,20.43,19.72,0.5,0.48,0.49,0.46,0.81,-0.27,0.15,0.42,239.97,51.2,0.19,3.46
2019/6/8 13:30,766.28,108.35,382.38,462.51,577.8,1538.28,1320,636.6,1.41,1.38,307.09,324.5,24.39,27.89,28.93,51.47,984.51,0,25.25,20.53,32.73,21.84,19.11,28.12,21.19,20.18,0.5,0.48,0.49,0.46,0.83,-0.34,0.15,0.5,241.43,33.78,0.16,3.4
2019/6/8 14:00,853.74,120.98,375.84,465.17,643.42,1682.27,1482,556.3,1.87,2.09,332.95,351,24.88,28.42,29.34,52.42,984.36,0,30.64,25.05,32.86,22.5,19.45,27.44,21.88,20.62,0.5,0.48,0.49,0.46,0.86,-0.36,0.16,0.51,364.68,67.65,0.29,4.98
2019/6/8 14:30,815.52,116.96,375.04,466.09,607.5,1616.45,1416,546.4,1.43,1.68,339.54,350.6,25.36,28.4,29.19,47.64,984.21,0,35.43,28.87,32.81,23.17,19.77,27.08,22.46,21.06,0.5,0.48,0.49,0.46,0.89,-0.33,0.16,0.49,337.25,54.14,0.13,5.82
2019/6/8 15:00,575.32,87.94,382.62,462.38,407.61,1156.53,1006,575.5,1.4,1.75,323.11,336.6,25.39,27.38,27.96,49.66,984.08,0,40.32,32.35,33.08,23.75,20.1,28.89,22.97,21.5,0.5,0.48,0.49,0.46,0.9,-0.42,0.16,0.58,349.31,42.76,0.27,6.57
2019/6/8 15:30,524.29,82.62,387.38,458.88,370.16,1058.53,917,572.1,1.67,1.97,319.29,338.6,25.33,26.7,27.2,48.7,983.88,0,44.63,34.86,32.63,24.07,20.42,28.99,23.29,21.93,0.5,0.48,0.49,0.46,0.91,-0.27,0.16,0.43,247.92,38.37,0.25,3.23
2019/6/8 16:00,594.21,95.89,386.67,459.9,425.1,1183.84,1040,549.4,1.99,1.98,314.93,329.1,25.82,26.82,27.28,46.86,983.57,0,47.28,36.06,32.03,24.19,20.71,28.27,23.46,22.27,0.5,0.48,0.49,0.46,0.92,-0.38,0.16,0.55,329.17,43.65,0.19,6.57
2019/6/8 16:30,534.37,86.4,384.82,460.44,372.35,1077.62,927,478.6,1.27,0.94,240.66,248.5,26.35,26.71,27.12,39.68,983.57,0,48.07,36.1,31.77,24.32,20.96,28.73,23.62,22.53,0.5,0.48,0.48,0.46,0.93,-0.51,0.17,0.68,164.35,15.55,0.19,12.38
2019/6/8 17:00,409.95,65.29,383.45,459.15,268.96,832.99,720.5,380.6,0.48,0.51,182.95,129.6,26.4,26.05,26.34,40.65,983.6,0,48.33,35.78,32.61,24.52,21.17,29.87,23.8,22.75,0.5,0.48,0.48,0.46,0.95,-0.32,0.17,0.49,131.42,12.38,0.17,7.06
